timestamp,satellite_1,satellite_2,x1_km,y1_km,z1_km,vx1_km_s,vy1_km_s,vz1_km_s,x2_km,y2_km,z2_km,vx2_km_s,vy2_km_s,vz2_km_s,miss_distance_km,relative_velocity_kms,risk_class
2025-06-30 00:03:50.839280,COSMOS 2566,18767U,-4230.389127550532,-5475.830039516514,-2252.2622739476506,1.1148769376898489,-3.502928046852884,6.427996609198073,-4237.726041207803,-5421.437114832349,-2248.337348411836,3.680418334735208,-0.3345805155685018,-6.448640713834655,55.025681,13.506599,HIGH
