timestamp,satellite_1,satellite_2,x1_km,y1_km,z1_km,vx1_km_s,vy1_km_s,vz1_km_s,x2_km,y2_km,z2_km,vx2_km_s,vy2_km_s,vz2_km_s,miss_distance_km,relative_velocity_kms,risk_class
2025-06-29 14:15:50.839280,COSMOS 2455,29798U,-1000.5731455591202,-3654.936787715145,-6222.361688822237,6.433594410084279,2.5924444882918047,-2.553971657985883,-808.1328595507755,-3656.885924699434,-6212.185642826273,-3.563490317138521,-5.350706609590783,3.7060185528946055,192.719005,14.220507,LOW
2025-06-29 16:10:50.839280,COSMOS 2455,30755U,3452.1833856233097,-1054.1699724778914,-6326.606432391148,5.504538303855794,4.379180152680361,2.275410378332888,3428.071785639306,-928.7219512527652,-6309.670180158426,-6.484106478890605,-0.4729183388065591,-3.437630071784063,128.861988,14.138928,LOW
2025-06-29 20:10:50.839280,COSMOS 2455,41206U,3184.2143963030685,4277.792756853838,4955.318179827376,-5.698294382213458,-1.0852475354554176,4.594441649004315,3256.5630914655103,4100.203586483305,4910.623003952231,4.312765152184294,2.962767154147211,-5.313036283710499,196.900751,14.654892,LOW
2025-06-29 21:01:50.839280,COSMOS 2455,41206U,-3378.145083788446,-4309.695556134127,-4806.976139609241,5.583958230397413,0.9308969593594926,-4.755241011929276,-3343.3999453971333,-4170.553952623809,-4833.839128085436,-4.220705172724624,-2.8617336975202767,5.400841955092734,145.908295,14.617164,LOW
2025-06-29 21:52:50.839280,COSMOS 2455,41206U,3563.899699051873,4328.645305897352,4643.0789240138,-5.472653381086621,-0.7768775930053989,4.920218397409096,3452.536802066741,4240.235032454649,4652.070357520694,4.137675565846815,2.754479269809463,-5.558284719837807,142.474268,14.650185,LOW
2025-06-29 17:14:50.839280,COSMOS 2455,41289U,-6244.446057831593,-2199.7843725441576,3038.7320608341693,-1.5863043643222363,-3.909071221888036,-6.076597412996991,-6277.6049994944415,-2143.777198999745,2897.517340180192,2.3926254511556726,2.103848733870284,6.690990061866511,155.492496,14.662823,LOW
2025-06-29 20:39:50.839280,COSMOS 2455,41289U,-6126.763578546535,-1878.6840726993585,3463.1671509668413,-2.064996178574666,-4.047803143694693,-5.837143422528181,-6028.937263784528,-1958.3467568360848,3491.1127288709017,2.974843493538905,2.306152698226142,6.3853076330020775,129.217206,14.668369,LOW
2025-06-29 18:47:50.839280,COSMOS 2455,54491U,-4198.206845460844,436.8914810002064,5932.889940203266,-4.9656020110166805,-4.466437487436069,-3.1783336831910334,-4263.947141771447,311.8959459577748,5925.853985793345,5.904371064838405,1.5199397900784617,4.10765566530425,141.404296,14.390228,LOW
2025-06-29 12:44:50.839280,COSMOS 2566,04764U,4115.442218330666,2904.912277699506,5260.137659549261,1.2191289988268683,5.94470360871233,-4.225499489094457,4116.65210428934,2828.4613689978723,5113.358378808279,5.291048647637491,1.4943527414396738,-5.048040867573593,165.50034,6.087916,LOW
2025-06-29 17:39:50.839280,COSMOS 2566,12667U,1747.8470877825596,-2566.0959514939623,6581.645656499292,4.017090347870376,6.073405143116951,1.3062227863480391,1628.432862605607,-2502.808960992934,6683.761282623034,-1.6027891604703146,6.601297187464651,2.883488793324352,169.388906,5.860843,LOW
2025-06-29 05:38:50.839280,COSMOS 2566,16210U,1878.235688682536,-2406.5328066739203,6606.011374786209,3.849632518662036,6.20761063791023,1.1721162849041742,1897.348378693643,-2438.631229731346,6703.504062138529,4.820206370964575,5.491743088731876,0.6299017164527639,104.405114,1.3223,LOW
2025-06-29 07:21:50.839280,COSMOS 2566,16210U,1860.0196882085177,-2429.6580855704733,6602.692155436398,3.8738900600250186,6.188856254574392,1.191304857438186,1897.348378693643,-2438.631229731346,6703.504062138529,4.820206370964575,5.491743088731876,0.6299017164527639,107.874877,1.302557,LOW
2025-06-29 09:04:50.839280,COSMOS 2566,16210U,1841.6656226227528,-2452.6745285023944,6599.319019687375,3.8980373030429143,6.169961496154237,1.2104835221277623,1897.348378693643,-2438.631229731346,6703.504062138529,4.820206370964575,5.491743088731876,0.6299017164527639,118.963468,1.283531,LOW
2025-06-29 10:47:50.839280,COSMOS 2566,16210U,1823.1741377471656,-2475.581324409611,6595.891997433018,3.9220734239610695,6.150927016846377,1.2296521234111686,1897.348378693643,-2438.631229731346,6703.504062138529,4.820206370964575,5.491743088731876,0.6299017164527639,135.821515,1.265254,LOW
2025-06-29 12:30:50.839280,COSMOS 2566,16210U,1804.5458841600012,-2498.377666070073,6592.411119003297,3.94599760290305,6.131753475673883,1.248810505814866,1897.348378693643,-2438.631229731346,6703.504062138529,4.820206370964575,5.491743088731876,0.6299017164527639,156.600069,1.247759,LOW
2025-06-29 21:52:50.839280,COSMOS 2566,18561U,-539.3502844985425,4146.972012224833,-5964.131535409051,-4.386453946007602,-5.067421605444079,-3.118556478829269,-564.6955665160256,4194.81400338488,-6086.250264752305,-0.7150535649647273,5.941375008847832,4.254508665176057,133.582272,13.748995,LOW
2025-06-29 22:20:50.839280,COSMOS 2566,18767U,-4210.540212342874,-5498.475766876142,-2234.187336753036,1.1377787332567837,-3.4835379374569246,6.434543258412791,-4310.008236421755,-5424.926740028029,-2088.791908610021,3.5709832319465016,-0.4637338021817607,-6.505030030878184,190.900963,13.508229,LOW
2025-06-30 01:46:50.839280,COSMOS 2566,18767U,-4250.104446622789,-5453.07001553896,-2270.3184408516067,1.0918592077083678,-3.5221818242490577,6.421397466431494,-4162.751759748528,-5415.004970357652,-2406.4471478361934,3.78822750194752,-0.2060522812619893,-6.388193341262387,166.163969,13.503804,LOW
