timestamp,satellite_1,satellite_2,x1_km,y1_km,z1_km,vx1_km_s,vy1_km_s,vz1_km_s,x2_km,y2_km,z2_km,vx2_km_s,vy2_km_s,vz2_km_s,miss_distance_km,relative_velocity_kms,risk_class
2025-06-30 01:30:50.839280,COSMOS 2540,38413U,4533.452811428797,106.89344252810378,-5771.394629558222,-5.541759096489461,-2.038450458013953,-4.389165549146105,4830.408610077194,231.74561999010524,-5955.958351455965,5.579509652046529,0.2206745277077013,4.531277155476214,371.260798,14.4347,NEGLIGIBLE
2025-06-30 04:07:50.839280,COSMOS 2540,41074U,-4154.033160158866,14.361112519126404,6008.30458878294,5.843375691545763,2.0618395718327407,4.031328244119232,-3975.4962472261705,-398.90654586081774,5849.8059709650015,-6.11791357989161,1.452620225268869,-4.118206776628453,477.270781,14.486494,NEGLIGIBLE
2025-06-30 04:58:50.839280,COSMOS 2540,41074U,4507.623896723305,108.67724995167885,-5791.523287980547,-5.557679256536376,-2.052707757415261,-4.362287913077169,4578.446560927521,267.5269773989675,-5500.6292869994295,5.670566849904329,-1.463001185403239,4.582192923930984,338.922418,14.367498,NEGLIGIBLE
2025-06-30 01:40:50.839280,COSMOS 2540,41413U,609.7174702612065,-1062.5397359676213,-7233.503483378867,-7.140462996421146,-1.741481360399065,-0.3369236752952087,859.0630024111948,-706.1991097088737,-7114.263678210414,-3.477281774502088,-6.553062746415551,0.2279025415819508,450.965595,6.073651,NEGLIGIBLE
2025-06-30 01:41:50.839280,COSMOS 2540,41413U,180.44458869004745,-1165.04493080213,-7240.597043509448,-7.164286885683977,-1.6743179835736823,0.1005603814188811,648.9163531408441,-1097.7833853823963,-7086.963701939867,-3.525355692062212,-6.495552468580841,0.6817977485616538,497.587292,6.068275,NEGLIGIBLE
2025-06-30 02:31:50.839280,COSMOS 2540,41413U,-994.8047269912936,961.1414575616506,7173.307387200958,7.123719781140928,1.8113737303764563,0.7526462731192325,-744.3299003598571,906.7186922994428,7057.260218996139,3.5235089742126413,6.570147926941344,-0.4737821091518072,281.365281,6.091927,NEGLIGIBLE
2025-06-29 09:22:50.839280,COSMOS 2540,54558U,-7128.962237513693,-1638.48850741566,-0.0093333781994381,-0.2500866201578352,1.1557212315836514,7.292919868594938,-7037.963168275719,-1479.990892673217,-287.91416947194705,-0.5531947174474561,1.04838104625786,7.355062807623401,341.015424,0.327503,NEGLIGIBLE
2025-06-29 09:23:50.839280,COSMOS 2540,54558U,-7128.962237513693,-1638.48850741566,-0.0093333781994381,-0.2500866201578352,1.1557212315836514,7.292919868594938,-7057.582524758903,-1414.2781896656306,153.66247449646312,-0.1006194561747537,1.1413094445072962,7.359385124802158,281.034437,0.164213,NEGLIGIBLE
2025-06-29 11:04:50.839280,COSMOS 2540,54558U,-7128.962237513693,-1638.48850741566,-0.0093333781994381,-0.2500866201578352,1.1557212315836514,7.292919868594938,-7048.490482770707,-1459.7897861706656,-89.53914444708458,-0.3513243962041356,1.090209312826664,7.3603855974317,215.463508,0.138176,NEGLIGIBLE
2025-06-29 11:05:50.839280,COSMOS 2540,54558U,-7128.962237513693,-1638.48850741566,-0.0093333781994381,-0.2500866201578352,1.1557212315836514,7.292919868594938,-7055.990580560175,-1391.6090432604665,351.97369414217553,0.1013519309088972,1.1817236850817006,7.351942359184725,436.080708,0.357308,NEGLIGIBLE
2025-06-29 12:45:50.839280,COSMOS 2540,54558U,-7128.962237513693,-1638.48850741566,-0.0093333781994381,-0.2500866201578352,1.1557212315836514,7.292919868594938,-7031.066203893129,-1503.5641429309871,-332.6245691621226,-0.6015774735745405,1.0372082221979326,7.352767186694404,372.049879,0.37573,NEGLIGIBLE
2025-06-29 12:46:50.839280,COSMOS 2540,54558U,-7128.962237513693,-1638.48850741566,-0.0093333781994381,-0.2500866201578352,1.1557212315836514,7.292919868594938,-7053.600394308533,-1438.4760877055114,108.90071806055724,-0.1493659073217526,1.131667433985984,7.359969316675545,239.887004,0.123365,NEGLIGIBLE
2025-06-29 14:27:50.839280,COSMOS 2540,54558U,-7128.962237513693,-1638.48850741566,-0.0093333781994381,-0.2500866201578352,1.1557212315836514,7.292919868594938,-7042.871647843042,-1483.6477200253698,-134.28835058391488,-0.3998734500724751,1.079661597536475,7.359383525568131,222.301852,0.180662,NEGLIGIBLE
2025-06-29 14:28:50.839280,COSMOS 2540,54558U,-7128.962237513693,-1638.48850741566,-0.0093333781994381,-0.2500866201578352,1.1557212315836514,7.292919868594938,-7053.294063956088,-1416.053606783824,307.25074710654485,0.0525223361443467,1.1727234029162668,7.353819315520036,386.796735,0.309144,NEGLIGIBLE
2025-06-29 16:08:50.839280,COSMOS 2540,54558U,-7128.962237513693,-1638.48850741566,-0.0093333781994381,-0.2500866201578352,1.1557212315836514,7.292919868594938,-7023.818871300461,-1527.050454260812,-377.3088280658126,-0.6498697690677521,1.025767586425867,7.35018022764755,407.220427,0.424256,NEGLIGIBLE
2025-06-29 16:09:50.839280,COSMOS 2540,54558U,-7128.962237513693,-1638.48850741566,-0.0093333781994381,-0.2500866201578352,1.1557212315836514,7.292919868594938,-7049.263150748738,-1462.6032768278528,64.14757697897167,-0.1980447132066213,1.1217524128681606,7.360260864241371,203.478913,0.091635,NEGLIGIBLE
2025-06-29 12:43:50.839280,COSMOS 2566,04764U,4034.714781281288,2543.068455875314,5503.740263155286,1.4709573698115883,6.113038416320099,-3.892080038303322,3791.327651263905,2733.3148848451874,5405.993841932014,5.549575584405318,1.6761780893361495,-4.703250013530132,324.014447,6.081024,NEGLIGIBLE
2025-06-29 12:45:50.839280,COSMOS 2566,04764U,4180.918870840535,3255.991202714388,4996.993682636759,0.9627542485189088,5.754319010158562,-4.5432576960129545,4425.839657511612,2912.5205675374377,4800.627084611312,5.011860621031942,1.3067241687919735,-5.372893688311369,465.315065,6.071627,NEGLIGIBLE
2025-06-29 16:46:50.839280,COSMOS 2566,12667U,-1379.4974468337534,3109.9809253295625,-6439.401207494634,-4.149916897656748,-5.811865256204624,-1.91027948516596,-1737.8289488027376,2942.1051092199823,-6500.028962216614,1.4982315816308245,-6.413884550347589,-3.277698775236618,400.324218,5.842418,NEGLIGIBLE
2025-06-29 16:47:50.839280,COSMOS 2566,12667U,-1625.7867583255456,2755.7305461470078,-6542.0041831076505,-4.057194000960667,-5.99284128696685,-1.5087598537491156,-1644.8523942131894,2552.192753913152,-6684.812091612608,1.6000557656660686,-6.579271522197125,-2.879834872065508,249.369665,5.850489,NEGLIGIBLE
2025-06-29 16:48:50.839280,COSMOS 2566,12667U,-1866.0604199507627,2391.283580180386,-6620.340341521965,-3.949456522992635,-6.1516469279130375,-1.101634034937728,-1545.9369579212612,2153.0654471330013,-6845.39965672313,1.6961333966194507,-6.720950917709729,-2.471422674813438,458.125098,5.837218,NEGLIGIBLE
2025-06-29 17:38:50.839280,COSMOS 2566,12667U,1503.7300272526272,-2925.5168278027004,6491.087248970147,4.117637399976943,5.903590441212312,1.7114755217779478,1721.57518672984,-2894.087107094917,6498.651322568455,-1.5010011251688786,6.43731579708379,3.2850162274751904,220.230688,5.85918,NEGLIGIBLE
2025-06-29 18:30:50.839280,COSMOS 2566,12667U,-1605.9360401321378,2777.459840354026,-6537.729838304275,-4.080057377690496,-5.972479399981215,-1.527715102434416,-1749.8984171809373,3008.1259048231827,-6466.651731300808,1.4745020937038118,-6.385380612911033,-3.3432918384179966,281.041094,5.858322,NEGLIGIBLE
2025-06-29 18:31:50.839280,COSMOS 2566,12667U,-1847.6173801219647,2414.193628004736,-6617.210522589362,-3.973501318451237,-6.132662484458304,-1.120817943066581,-1658.32303525589,2619.8036804182207,-6655.428615965093,1.5770937424396605,-6.55478791523458,-2.947326971445551,282.078828,5.85862,NEGLIGIBLE
2025-06-29 19:22:50.839280,COSMOS 2566,12667U,1728.6783594636452,-2588.44248166668,6577.949665382333,4.040558638690139,6.053682040443726,1.325338740288735,1733.7424846778852,-2960.327585487284,6465.38373387812,-1.4772140349140173,6.408871449947254,3.3511363461021797,388.581092,5.888619,NEGLIGIBLE
2025-06-29 19:23:50.839280,COSMOS 2566,12667U,1967.7571931958105,-2220.647762879385,6645.195619154398,3.926281388497149,6.202357666136653,0.915516238148279,1642.0040712696173,-2570.633888533609,6654.5181868066975,-1.5797932751314088,6.57694134137478,2.9514773036860458,478.217832,5.882373,NEGLIGIBLE
2025-06-29 05:37:50.839280,COSMOS 2566,16210U,1643.918328558842,-2774.297161969329,6523.449799323307,3.958539869941183,6.047415872147655,1.579102850569836,1897.348378693643,-2438.631229731346,6703.504062138529,4.820206370964575,5.491743088731876,0.6299017164527639,457.512782,1.39722,NEGLIGIBLE
2025-06-29 05:39:50.839280,COSMOS 2566,16210U,2105.5890058931022,-2029.8455804912687,6664.018304432275,3.726477989241847,6.344755333241872,0.7608657427612574,1897.348378693643,-2438.631229731346,6703.504062138529,4.820206370964575,5.491743088731876,0.6299017164527639,460.466058,1.393206,NEGLIGIBLE
2025-06-29 07:20:50.839280,COSMOS 2566,16210U,1624.2815204265669,-2796.25495955035,6518.986047479795,3.981627898870185,6.027266109166385,1.5980536419417144,1897.348378693643,-2438.631229731346,6703.504062138529,4.820206370964575,5.491743088731876,0.6299017164527639,486.319996,1.388278,NEGLIGIBLE
2025-06-29 07:22:50.839280,COSMOS 2566,16210U,2088.8612984671,-2054.0525258781795,6661.855759225343,3.751814859032557,6.327465191635553,0.7802211432892282,1897.348378693643,-2438.631229731346,6703.504062138529,4.820206370964575,5.491743088731876,0.6299017164527639,431.639385,1.36473,NEGLIGIBLE
2025-06-29 09:05:50.839280,COSMOS 2566,16210U,2071.989168389533,-2078.1592534705446,6659.638803185807,3.7770501733435,6.310028241057337,0.7995699751426688,1897.348378693643,-2438.631229731346,6703.504062138529,4.820206370964575,5.491743088731876,0.6299017164527639,402.943683,1.33662,NEGLIGIBLE
2025-06-29 10:48:50.839280,COSMOS 2566,16210U,2054.973210901669,-2102.164914483271,6657.367456828913,3.8021830704289017,6.292445084447116,0.818912081350819,1897.348378693643,-2438.631229731346,6703.504062138529,4.820206370964575,5.491743088731876,0.6299017164527639,374.411212,1.3089,NEGLIGIBLE
2025-06-29 12:31:50.839280,COSMOS 2566,16210U,2037.814026225359,-2126.068663672053,6655.041741110635,3.827212692121141,6.274716329795105,0.8382473050046809,1897.348378693643,-2438.631229731346,6703.504062138529,4.820206370964575,5.491743088731876,0.6299017164527639,346.084603,1.281597,NEGLIGIBLE
