timestamp,x_km,y_km,z_km,vx_km_s,vy_km_s,vz_km_s,name
2025-06-24T15:11:18.496914,-3530.0437324467134,16396.63513815668,24387.05005970453,-3.614411054149633,0.14210964036335227,-0.6191169985584161,GSAT0222 (GALILEO 26)
2025-06-24T15:12:18.496914,-3746.808559774314,16404.70813150513,24349.22853462172,-3.611055656712937,0.1269849582873083,-0.6415929166915334,GSAT0222 (GALILEO 26)
2025-06-24T15:13:18.496914,-3963.3660668230677,16411.87343543493,24310.059508012735,-3.607500443415023,0.11185320884444232,-0.6640333893503378,GSAT0222 (GALILEO 26)
2025-06-24T15:14:18.496914,-4179.704270464176,16418.13065100814,24269.545143875417,-3.603745609859195,0.09671522910217654,-0.6864371746958936,GSAT0222 (GALILEO 26)
2025-06-24T15:15:18.496914,-4395.8111996369325,16423.479429521412,24227.687680657993,-3.599791362690738,0.08157185648321008,-0.708803032902597,GSAT0222 (GALILEO 26)
2025-06-24T15:16:18.496914,-4611.674896009441,16427.919472525795,24184.489431136455,-3.5956379195858665,0.06642392871940374,-0.7311297262265306,GSAT0222 (GALILEO 26)
2025-06-24T15:17:18.496914,-4827.283414642016,16431.450531843966,24139.952782287284,-3.5912855092400147,0.05127228380540074,-0.7534160190740493,GSAT0222 (GALILEO 26)
2025-06-24T15:18:18.496914,-5042.624824646745,16434.072409584594,24094.080195156577,-3.586734371355559,0.03611775995247927,-0.7756606780699554,GSAT0222 (GALILEO 26)
2025-06-24T15:19:18.496914,-5257.687209847413,16435.784958153996,24046.87420472498,-3.5819847566289322,0.02096119554228497,-0.7978624721256556,GSAT0222 (GALILEO 26)
2025-06-24T15:20:18.496914,-5472.458669439538,16436.588080264857,23998.337419768224,-3.577036926737112,0.005803429080486337,-0.8200201725072843,GSAT0222 (GALILEO 26)
2025-06-24T15:21:18.496914,-5686.9273186486425,16436.481728942414,23948.47252271385,-3.571891154323516,-0.009354700849501962,-0.842132552903624,GSAT0222 (GALILEO 26)
2025-06-24T15:22:18.496914,-5901.081289386712,16435.465907527632,23897.282269494073,-3.5665477229833225,-0.02451235563273758,-0.8641983894937907,GSAT0222 (GALILEO 26)
2025-06-24T15:23:18.496914,-6114.908730910294,16433.540669677794,23844.769489393973,-3.5610069272481284,-0.039668696669158884,-0.8862164610150537,GSAT0222 (GALILEO 26)
2025-06-24T15:24:18.496914,-6328.397810475577,16430.706119364113,23790.93708489617,-3.5552690725700598,-0.054822885419863646,-0.9081855488302926,GSAT0222 (GALILEO 26)
2025-06-24T15:25:18.496914,-6541.53671399277,16426.962410866796,23735.788031521308,-3.5493344753052565,-0.06997408345336523,-0.9301044369953703,GSAT0222 (GALILEO 26)
2025-06-24T15:26:18.496914,-6754.313646680652,16422.309748767097,23679.32537766425,-3.5432034626967575,-0.08512145249198758,-0.9519719123264536,GSAT0222 (GALILEO 26)
2025-06-24T15:27:18.496914,-6966.716833718556,16416.748387936783,23621.552244426683,-3.5368763728567894,-0.10026415445808552,-0.9737867644670634,GSAT0222 (GALILEO 26)
