timestamp,x_km,y_km,z_km,vx_km_s,vy_km_s,vz_km_s,name
2025-06-29T13:23:45.695331,-3387.7074309532672,5979.8594158700425,-0.0024279517329924573,0.8803818864364904,0.48594227508965143,7.55292745861079,COSMOS 2573
2025-06-29T13:24:45.695331,-3327.427734961532,5995.763955291973,452.83872058240104,1.128205081426251,0.04397965861456067,7.5361679347493045,COSMOS 2573
2025-06-29T13:25:45.695331,-3252.421153700892,5985.131818781961,903.6699986721702,1.3710926685489908,-0.3982815837582383,7.48595326378274,COSMOS 2573
2025-06-29T13:26:45.695331,-3163.0166783571703,5948.0045772403355,1350.4896755223535,1.6079534536034175,-0.8388583971348361,7.402495384941275,COSMOS 2573
2025-06-29T13:27:45.695331,-3059.607983504245,5884.542629628446,1791.3133403889444,1.8377234814100607,-1.2757746171403266,7.286159569195513,COSMOS 2573
2025-06-29T13:28:45.695331,-2942.651634176809,5795.02449631341,2224.183052745909,2.0593712993780313,-1.7070707542494492,7.1374625796138185,COSMOS 2573
2025-06-29T13:29:45.695331,-2812.6649830523,5679.845528707958,2647.176355571905,2.271903011106255,-2.130813644655295,6.957069947750627,COSMOS 2573
2025-06-29T13:30:45.695331,-2670.2237715253036,5539.51604554702,3058.4150996197673,2.4743670810532747,-2.5451058895336716,6.745792400891437,COSMOS 2573
2025-06-29T13:31:45.695331,-2515.9594506725402,5374.658910701049,3456.0740289452747,2.665858855957555,-2.9480950098825796,6.504581485706874,COSMOS 2573
2025-06-29T13:32:45.695331,-2350.556240022217,5186.006571619176,3838.3890809933096,2.8455247739657974,-3.3379822509398536,6.234524443129639,COSMOS 2573
2025-06-29T13:33:45.695331,-2174.74794362439,4974.397581239484,4203.665358072826,3.012566238141042,-3.713030978245913,5.936838396800815,COSMOS 2573
2025-06-29T13:34:45.695331,-1989.3145441491297,4740.772629431397,4550.284730985714,3.1662431369723065,-4.071574616415391,5.612863923040886,COSMOS 2573
2025-06-29T13:35:45.695331,-1795.078596607199,4486.170112699946,4876.713039789065,3.3058770004839015,-4.412024091274835,5.264058073867991,COSMOS 2573
2025-06-29T13:36:45.695331,-1592.9014437987778,4211.721272956657,5181.506861038617,3.430853786338311,-4.732874745857028,4.891986926075253,COSMOS 2573
2025-06-29T13:37:45.695331,-1383.6792757658227,3918.6449376430564,5463.319815259734,3.5406262957463626,-5.032712710459278,4.498317728835138,COSMOS 2573
2025-06-29T13:38:45.695331,-1168.3390553809022,3608.2418943976763,5720.908392699145,3.634716223864794,-5.310220716226337,4.0848107198485275,COSMOS 2573
2025-06-29T13:39:45.695331,-947.8343317889525,3281.888933823863,5953.137279516006,3.7127158535242497,-5.564183350188854,3.6533106758990956,COSMOS 2573
2025-06-29T13:40:45.695331,-723.1409627752469,2941.0325938021065,6158.984170377301,3.7742894044713076,-5.7934917570948,3.205738258077407,COSMOS 2573
2025-06-29T13:41:45.695331,-495.2527662963778,2587.182638237972,6337.54405686825,3.8191740527497355,-5.997147799503278,2.7440812051815198,COSMOS 2573
2025-06-29T13:42:45.695331,-265.17712053085626,2221.905302372704,6488.032984075904,3.847180636325508,-6.1742676922094075,2.27038542142756,COSMOS 2573
2025-06-29T13:43:45.695331,-33.930530699551596,1846.8163355332867,6609.791270326829,3.8581940636361476,-6.324085130266732,1.7867459965140835,COSMOS 2573
2025-06-29T13:44:45.695331,197.46581999544506,1463.573871127421,6702.286187007936,3.8521734413591417,-6.445953931260871,1.295298188413283,COSMOS 2573
2025-06-29T13:45:45.695331,427.99051894393347,1073.8711523944457,6765.114097023891,3.8291519365363724,-6.539350212475212,0.7982083917309295,COSMOS 2573
2025-06-29T13:46:45.695331,656.6263567658046,679.4291411042952,6798.002051610512,3.7892363863008134,-6.603874122110298,0.29766510758791626,COSMOS 2573
2025-06-29T13:47:45.695331,882.3647292140207,281.98903544579605,6800.8088459465835,3.732606665996076,-6.639251140879232,-0.20413007456471585,COSMOS 2573
2025-06-29T13:48:45.695331,1104.2099941527185,-116.69527760564475,6773.525534492864,3.6595148236342245,-6.645332966494379,-0.704971477285869,COSMOS 2573
2025-06-29T13:49:45.695331,1321.183769790079,-514.8648107451503,6716.275407217331,3.5702839855724835,-6.622097988929032,-1.2026583146045926,COSMOS 2573
2025-06-29T13:50:45.695331,1532.3291605413422,-910.7630812437952,6629.313427980254,3.4653070352018656,-6.56965135923699,-1.6950036488518474,COSMOS 2573
2025-06-29T13:51:45.695331,1736.7148969085235,-1302.64370792647,6513.025136441307,3.345045063517444,-6.488224649453667,-2.179843322735258,COSMOS 2573
2025-06-29T13:52:45.695331,1933.4393756059997,-1688.7779755291103,6367.925015015979,3.210025587861795,-6.378175096011988,-2.655044862516115,COSMOS 2573
2025-06-29T13:53:45.695331,2121.634585862865,-2067.4623411302646,6194.654322745147,3.060840533062687,-6.23998441450263,-3.1185163446174977,COSMOS 2573
2025-06-29T13:54:45.695331,2300.4699074287073,-2437.025856483496,5993.97839853714,2.898143967762585,-6.074257169785192,-3.568215213124558,COSMOS 2573
2025-06-29T13:55:45.695331,2469.155765342139,-2795.837479007844,5766.783437169629,2.7226495880702686,-5.881718682673385,-4.002157029677353,COSMOS 2573
2025-06-29T13:56:45.695331,2626.947126040465,-3142.313242995544,5514.072742755231,2.5351279408277385,-5.663212452883823,-4.418424130502787,COSMOS 2573
2025-06-29T13:57:45.695331,2773.146818944938,-3474.9232613490426,5236.962466117766,2.3364033798159016,-5.419697077810894,-4.815174158119169,COSMOS 2573
2025-06-29T13:58:45.695331,2907.1086673028144,-3792.1985269523084,4936.6768347114885,2.127350750117902,-5.152242648061109,-5.190648427936778,COSMOS 2573
2025-06-29T13:59:45.695331,3028.240411855699,-4092.737481707532,4614.542886336077,1.9088917985767442,-4.862026603575947,-5.543180082941131,COSMOS 2573
2025-06-29T14:00:45.695331,3136.0064108809333,-4375.212320417108,4271.984720928154,1.6819913117468628,-4.550329038551075,-5.871201983243499,COSMOS 2573
2025-06-29T14:01:45.695331,3229.9301003601818,-4638.374996149793,3910.517288094903,1.447652986833509,-4.218527449115042,-6.173254271857769,COSMOS 2573
2025-06-29T14:02:45.695331,3309.596198501606,-4881.062893578269,3531.7397317259015,1.2069150456969366,-3.86809092469133,-6.44799155391847,COSMOS 2573
2025-06-29T14:03:45.695331,3374.652639600903,-5102.204137073995,3137.3283168942876,0.960845606908174,-3.5005737919167923,-6.6941896239418455,COSMOS 2573
2025-06-29T14:04:45.695331,3424.812223288449,-5300.822501151985,2729.028968230464,0.7105378358934513,-3.117608728651492,-6.910751674851433,COSMOS 2573
2025-06-29T14:05:45.695331,3459.8539665744706,-5476.041892198951,2308.6494529197244,0.4571048982098543,-2.720899374696095,-7.096713923460409,COSMOS 2573
2025-06-29T14:06:45.695331,3479.6241477637022,-5627.090372312158,1878.0512453193649,0.20167474576070382,-2.3122124750047037,-7.251250589982451,COSMOS 2573
2025-06-29T14:07:45.695331,3484.0370332438265,-5753.303698514563,1439.141113801464,-0.05461522989586995,-1.893369600116812,-7.373678173905066,COSMOS 2573
2025-06-29T14:08:45.695331,3473.07528032764,-5854.128353571272,993.8624736890641,-0.31062363924074116,-1.4662384969014097,-7.463458975108944,COSMOS 2573
